dataset,sample_idx,image_path,mask_path,dice,miou,pa,image_shape,pred_mean_area,pred_total_area,pred_count,pred_mean_perimeter,pred_mean_eccentricity,pred_mean_form_factor,pred_mean_aspect_ratio,pred_mean_solidity,gt_mean_area,gt_total_area,gt_count,gt_mean_perimeter,gt_mean_eccentricity,gt_mean_form_factor,gt_mean_aspect_ratio,gt_mean_solidity
8698d4rk657i8N07u781_3D,155,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_131_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_131_0-336_0-357.tiff,0.1513875391496899,0.08189252337273642,0.14826764038948914,"(336, 357)",111280.0,111280.0,1,1491.9838020778234,0.43748439363396086,0.6282012043026858,1.11206748485351,0.9856422883765423,325.4642857142857,9113.0,28,65.04337246160257,0.6494346564229431,0.9336091116703406,1.4988765657936172,0.932204878629952
8698d4rk657i8N07u781_3D,156,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_138_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_138_0-336_0-357.tiff,0.16148276861394661,0.08783315481887151,0.1551704014939309,"(336, 357)",111097.0,111097.0,1,1487.5695885154503,0.43912307258470207,0.6308957667357376,1.1130565879986967,0.9859426167676894,348.5,9758.0,28,71.04424341223256,0.6930989328535622,0.857315119867519,1.636349399654837,0.9294318486529177
8698d4rk657i8N07u781_3D,157,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_142_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_142_0-336_0-357.tiff,0.17329274313663576,0.09486618202943126,0.1623482726423903,"(336, 357)",111009.0,111009.0,1,1516.6761902332485,0.4410805974744293,0.6064322884142793,1.1142464817508266,0.9859491433595936,319.1212121212121,10531.0,33,65.20862189405184,0.6789901914426425,0.890862075139068,1.6331393287690694,0.9341878626934469
8698d4rk657i8N07u781_3D,158,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_157_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_157_0-336_0-357.tiff,0.1810840472474481,0.099556027853178,0.16643323996265172,"(336, 357)",111043.0,111043.0,1,1488.356385079854,0.452864198738982,0.6299225863223881,1.1216049629047522,0.985655828651062,315.85714285714283,11055.0,35,64.64354665172857,0.6581074511905615,0.8686868772863894,1.6696070448428504,0.9209784905466266
8698d4rk657i8N07u781_3D,159,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_162_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_162_0-336_0-357.tiff,0.17580214453657778,0.0963723008540329,0.16375716953448047,"(336, 357)",111007.0,111007.0,1,1474.7350647362944,0.4555696003682071,0.6414048163135964,1.123342856893984,0.9858875981384774,356.6,10698.0,30,77.60149826968905,0.7112964394946893,0.7799083194030196,1.887754520265099,0.8915512900631041
8698d4rk657i8N07u781_3D,160,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_179_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_179_0-336_0-357.tiff,0.16853088550392906,0.092019507278339,0.1602891156462585,"(336, 357)",110933.0,110933.0,1,1500.1137443927348,0.4640708484584807,0.6194727994115309,1.1289254479015298,0.9849154769514881,268.63157894736844,10208.0,38,59.57561513724783,0.6746583721648364,0.9394696327947212,1.6487345929021096,0.9268732174728964
8698d4rk657i8N07u781_3D,161,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_197_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_197_0-336_0-357.tiff,0.13687568203528183,0.07346567307574124,0.1427904495131386,"(336, 357)",110977.0,110977.0,1,1499.0071426749364,0.4746740792615937,0.6206338232813796,1.1361549409946345,0.9832807626878367,254.78125,8153.0,32,57.92757707363774,0.603730189151902,0.9718411859916917,1.3822251421596983,0.9449976946925733
8698d4rk657i8N07u781_3D,162,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_216_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_216_0-336_0-357.tiff,0.10954709760485183,0.05794754128710175,0.12719254368414032,"(336, 357)",111135.0,111135.0,1,1510.6223663640862,0.48773365002520763,0.6119964411457588,1.1454852270630624,0.9814371627648207,257.6,6440.0,25,58.728291449997435,0.644970384218047,1.0053490424031193,1.5523769487175496,0.9385334248909971
8698d4rk657i8N07u781_3D,163,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_241_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_241_0-336_0-357.tiff,0.08229978053034127,0.042915873765368255,0.11111944777911165,"(336, 357)",111404.0,111404.0,1,1527.5573952066304,0.4988955322457693,0.5999507140177477,1.1538521935658361,0.9808676052369758,341.5,4781.0,14,66.55142234533173,0.6127468211145074,0.9099788718692772,1.4045204455660916,0.950153889637415
8698d4rk657i8N07u781_3D,164,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_249_0-336_0-357.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell9-LOC-1_249_0-336_0-357.tiff,0.10553224738755006,0.05570548627710449,0.12198212618380685,"(336, 357)",111533.0,111533.0,1,1533.7584053334072,0.5030470206968018,0.5957984052666981,1.157060498301563,0.9806736949468483,414.2,6213.0,15,84.44691432749785,0.6060456237372254,0.829849585605379,1.697738596376308,0.9216064690442932
