dataset,sample_idx,image_path,mask_path,dice,miou,pa,image_shape,pred_mean_area,pred_total_area,pred_count,pred_mean_perimeter,pred_mean_eccentricity,pred_mean_form_factor,pred_mean_aspect_ratio,pred_mean_solidity,gt_mean_area,gt_total_area,gt_count,gt_mean_perimeter,gt_mean_eccentricity,gt_mean_form_factor,gt_mean_aspect_ratio,gt_mean_solidity
8698d4rk657i8N07u781_3D,14,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_0589_448-672_224-448.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_0589_448-672_224-448.tiff,0.4270931328231129,0.271531100768927,0.9635881696428571,"(224, 224)",177.33333333333334,1064.0,6,58.00119044582274,0.8364539940814311,0.7337196399916263,2.817955071584309,0.9029664335023625,236.11111111111111,2125.0,9,65.3716930879512,0.725148036899344,0.7798976995813597,2.0261307135822157,0.9013827769438387
8698d4rk657i8N07u781_3D,15,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_496_672-803_224-448.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_496_672-803_224-448.tiff,8.298755179835056e-10,8.298755179835056e-10,0.958935387131952,"(131, 224)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,109.54545454545455,1205.0,11,40.34389017736789,0.702176223322564,0.8920724173563138,2.240612944728811,0.898664009098943
8698d4rk657i8N07u781_3D,16,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_539_224-448_896-1120.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_539_224-448_896-1120.tiff,0.6461824954103943,0.4773039891396688,0.9621332908163265,"(224, 224)",297.7142857142857,2084.0,7,78.5734693356961,0.8512080562035338,0.6735733078205065,2.4366833850331,0.8728687523704701,410.75,3286.0,8,87.82285348059958,0.8180336457894466,0.6969981316644246,2.137301869743917,0.8689899138044397
8698d4rk657i8N07u781_3D,17,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_55_448-672_896-1120.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_55_448-672_896-1120.tiff,2.392344491884343e-09,2.392344491884343e-09,0.9916693239795918,"(224, 224)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,139.33333333333334,418.0,3,44.027753706895076,0.7740097687623853,0.887601360287135,1.6677853310738155,0.9556016742727552
8698d4rk657i8N07u781_3D,18,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-1_72_224-448_0-224.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-1_72_224-448_0-224.tiff,1.0,1.0,1.0,"(224, 224)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8698d4rk657i8N07u781_3D,19,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-2_0293_448-672_448-600.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-2_0293_448-672_448-600.tiff,7.794232262046584e-10,7.794232262046584e-10,0.9623179041353384,"(224, 152)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,320.75,1283.0,4,65.39518395093589,0.677980616075176,0.8542518509614924,1.713340671414935,0.9425893224343753
8698d4rk657i8N07u781_3D,20,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-2_0324_672-803_224-448.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-2_0324_672-803_224-448.tiff,0.8602941179038711,0.7548387104682622,0.9974100327153762,"(131, 224)",272.0,272.0,1,82.76955262170046,0.9700446394826682,0.49892762673918445,4.11646750155375,0.8242424242424242,136.0,272.0,2,50.748737341529164,0.834608615283924,0.793919820019315,2.9681392634050052,0.8785130645595762
8698d4rk657i8N07u781_3D,21,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-2_0431_448-672_224-448.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-2_0431_448-672_224-448.tiff,0.14707259993111355,0.07937310461103482,0.9637077487244898,"(224, 224)",174.0,174.0,1,57.112698372208094,0.9333238646648763,0.6703378671997626,2.785239106854167,0.9015544041450777,392.2,1961.0,5,84.63229432149743,0.8689777775558195,0.6817837538792162,2.79198073725117,0.9001833611277055
8698d4rk657i8N07u781_3D,22,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-2_0980_672-803_0-224.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-2_0980_672-803_0-224.tiff,0.7113062571774904,0.5519591149029658,0.9910373500545256,"(131, 224)",338.0,338.0,1,69.698484809835,0.810682199798227,0.8743390800435152,1.7079814875301225,0.9629629629629629,286.5,573.0,2,65.57716446627535,0.8453335426482054,0.7845920590886212,2.150737450698051,0.9258178906428735
8698d4rk657i8N07u781_3D,23,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-2_595_224-448_0-224.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-2_595_224-448_0-224.tiff,0.4410354751284415,0.2829028299103286,0.9883808992346939,"(224, 224)",121.5,243.0,2,39.970562748477136,0.6429584420205987,0.9553941996329625,1.4714249739449603,0.9555194805194804,133.33333333333334,800.0,6,40.539598342205984,0.5620389561625717,0.9956455938318275,1.2953620500638834,0.9559374257834891
